[2/9/18 10:08PM]	Login from host 216.67.121.51	
[2/11/18 12:59AM]	Pickleriick used command ::[FRI]Mrblank | Player rights = SILVER_MEMBER	
[2/11/18 01:02AM]	Gave item in trade to Lootz. Id: 14008, amount: 1	
[2/11/18 01:02AM]	Gave item in trade to Lootz. Id: 14009, amount: 1	
[2/11/18 01:02AM]	Gave item in trade to Lootz. Id: 14010, amount: 1	
[2/11/18 01:03AM]	Pickleriick used command ::home | Player rights = SILVER_MEMBER	
[2/11/18 01:10AM]	Gave item in trade to Mrblank. Id: 18782, amount: 1	
[2/11/18 05:11PM]	Login from host 216.67.121.51	
[2/11/18 05:15PM]	Pickleriick used command ::[FRI]Lildaking | Player rights = SILVER_MEMBER	
[2/11/18 05:15PM]	Pickleriick used command ::[DFR]Lildaking | Player rights = SILVER_MEMBER	
[2/11/18 05:15PM]	Pickleriick used command ::[FRI]Lil Daking | Player rights = SILVER_MEMBER	
[2/11/18 05:15PM]	Pickleriick used command ::[FRI]Grillem | Player rights = SILVER_MEMBER	
[2/11/18 05:33PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 170000	
[2/11/18 05:33PM]	Pickleriick used command ::home | Player rights = SILVER_MEMBER	
[2/11/18 06:34PM]	Login from host 216.67.121.51	
[2/11/18 06:44PM]	Receiving item from trade. Id: 13896, amount: 1 from: Lootz	
[2/11/18 06:44PM]	Receiving item from trade. Id: 13887, amount: 1 from: Lootz	
[2/11/18 06:44PM]	Receiving item from trade. Id: 13893, amount: 1 from: Lootz	
[2/11/18 06:44PM]	Receiving item from trade. Id: 13899, amount: 1 from: Lootz	
[2/11/18 06:44PM]	Receiving item from trade. Id: 11283, amount: 1 from: Lootz	
[2/11/18 06:47PM]	Pickleriick used command ::title | Player rights = SILVER_MEMBER	
[2/11/18 06:53PM]	Login from host 216.67.121.51	
[2/11/18 07:04PM]	Pickleriick used command ::di | Player rights = SILVER_MEMBER	
[2/11/18 07:04PM]	Player dropping item: 229, amount: 1	
[2/11/18 07:07PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 460000	
[2/11/18 07:07PM]	Pickleriick used command ::Home | Player rights = SILVER_MEMBER	
[2/11/18 07:10PM]	Receiving item from trade. Id: 7956, amount: 1 from: Lootz	
[2/11/18 07:12PM]	Pickleriick used command ::home | Player rights = SILVER_MEMBER	
[2/11/18 07:27PM]	Login from host 216.67.121.51	
[2/11/18 07:51PM]	Pickleriick used command ::answer 138 | Player rights = GOLD_MEMBER	
[2/11/18 07:52PM]	Player bought 10935 x 1 from shop	
[2/11/18 07:57PM]	Pickleriick used command ::dboss | Player rights = GOLD_MEMBER	
[2/11/18 08:25PM]	Login from host 216.67.121.51	
[2/11/18 08:36PM]	Pickleriick used command ::[FRI]Ace1 | Player rights = GOLD_MEMBER	
[2/11/18 08:50PM]	Pickleriick used command ::home | Player rights = GOLD_MEMBER	
[2/11/18 08:55PM]	Pickleriick used command ::home | Player rights = GOLD_MEMBER	
[2/11/18 08:56PM]	Player bought 14011 x 1 from shop	
[2/11/18 09:00PM]	Pickleriick used command ::[FRI]Goof | Player rights = GOLD_MEMBER	
[2/11/18 09:00PM]	Pickleriick used command ::[FRI]Icehaze | Player rights = GOLD_MEMBER	
[2/11/18 09:03PM]	Pickleriick used command ::home | Player rights = GOLD_MEMBER	
[2/11/18 09:03PM]	Pickleriick used command ::di | Player rights = GOLD_MEMBER	
[2/11/18 09:09PM]	Pickleriick used command ::dboss | Player rights = GOLD_MEMBER	
[2/11/18 09:10PM]	Pickleriick used command ::donorboss | Player rights = GOLD_MEMBER	
[2/11/18 09:12PM]	Player dropping item: 229, amount: 1	
[2/11/18 09:18PM]	Pickleriick used command ::dboss | Player rights = GOLD_MEMBER	
[2/11/18 09:18PM]	Pickleriick used command ::dbos | Player rights = GOLD_MEMBER	
[2/11/18 09:19PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 60000	
[2/11/18 09:20PM]	Pickleriick used command ::home | Player rights = GOLD_MEMBER	
[2/11/18 09:22PM]	Pickleriick used command ::dboss | Player rights = PLATINUM_MEMBER	
[2/11/18 09:26PM]	Pickleriick used command ::home | Player rights = PLATINUM_MEMBER	
[2/11/18 09:30PM]	Player bought 13239 x 1 from shop	
[2/11/18 09:35PM]	Pickleriick used command ::Di | Player rights = PLATINUM_MEMBER	
[2/11/18 10:32PM]	Pickleriick used command ::di | Player rights = PLATINUM_MEMBER	
[2/11/18 10:35PM]	Player picking up item: [ItemDefinition(78)] - Name: Ice arrows; equipment slot: 13; value: 857; stackable ? true; noted ? false; 2h ? false amount: 25	
[2/11/18 10:35PM]	Player picking up item: [ItemDefinition(2687)] - Name: Clue scroll (easy); equipment slot: 3; value: 0; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 10:35PM]	Pickleriick used command ::home | Player rights = PLATINUM_MEMBER	
[2/11/18 10:36PM]	Pickleriick used command ::di | Player rights = PLATINUM_MEMBER	
[2/11/18 10:40PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 210000	
[2/11/18 10:40PM]	Player picking up item: [ItemDefinition(2685)] - Name: Clue scroll (easy); equipment slot: 3; value: 1000000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 10:40PM]	Pickleriick used command ::home | Player rights = PLATINUM_MEMBER	
[2/11/18 10:40PM]	Pickleriick used command ::di | Player rights = PLATINUM_MEMBER	
[2/11/18 10:42PM]	Pickleriick used command ::di | Player rights = PLATINUM_MEMBER	
[2/11/18 10:42PM]	Pickleriick used command ::home | Player rights = PLATINUM_MEMBER	
[2/11/18 10:45PM]	Player dropping item: 15272, amount: 1	
[2/11/18 10:45PM]	Player picking up item: [ItemDefinition(15272)] - Name: Rocktail; equipment slot: 3; value: 15000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 10:52PM]	Gave item in trade to Icehaze. Id: 13899, amount: 1	
[2/11/18 10:58PM]	Pickleriick used command ::bank | Player rights = PLATINUM_MEMBER	
[2/11/18 10:58PM]	Pickleriick used command ::bank | Player rights = PLATINUM_MEMBER	
[2/11/18 11:05PM]	Player picking up item: [ItemDefinition(14019)] - Name: Max Cape; equipment slot: 1; value: 10000000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 11:05PM]	Player picking up item: [ItemDefinition(13887)] - Name: Vesta's chainbody; equipment slot: 4; value: 2410000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 11:05PM]	Player picking up item: [ItemDefinition(13896)] - Name: Statius's full helm; equipment slot: 0; value: 1910000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 11:05PM]	Player picking up item: [ItemDefinition(13893)] - Name: Vesta's plateskirt; equipment slot: 7; value: 1904000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 11:05PM]	Player picking up item: [ItemDefinition(11283)] - Name: Dragonfire shield; equipment slot: 5; value: 25000000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 11:05PM]	Player picking up item: [ItemDefinition(14892)] - Name: Broken statue headdress; equipment slot: 3; value: 5000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 11:05PM]	Player picking up item: [ItemDefinition(7462)] - Name: Culinaromancer's gloves 10; equipment slot: 9; value: 100000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 11:05PM]	Player picking up item: [ItemDefinition(15272)] - Name: Rocktail; equipment slot: 3; value: 15000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 11:05PM]	Player picking up item: [ItemDefinition(3024)] - Name: Super restore (4); equipment slot: 3; value: 11800; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 11:05PM]	Player picking up item: [ItemDefinition(3030)] - Name: Super restore (1); equipment slot: 3; value: 3960; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 11:05PM]	Player picking up item: [ItemDefinition(161)] - Name: Super strength (1); equipment slot: 3; value: 1454; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 11:05PM]	Player picking up item: [ItemDefinition(149)] - Name: Super attack (1); equipment slot: 3; value: 440; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 11:05PM]	Player picking up item: [ItemDefinition(13239)] - Name: Primordial Boots; equipment slot: 10; value: 10000000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 11:05PM]	Player picking up item: [ItemDefinition(12601)] - Name: Ring of the gods; equipment slot: 12; value: 635111; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 11:07PM]	Player dropping item: 15272, amount: 1	
[2/11/18 11:07PM]	Player dropping item: 15272, amount: 1	
[2/11/18 11:07PM]	Player dropping item: 15272, amount: 1	
[2/11/18 11:07PM]	Player dropping item: 15272, amount: 1	
[2/11/18 11:07PM]	Player dropping item: 15272, amount: 1	
[2/11/18 11:08PM]	Receiving item from trade. Id: 13887, amount: 1 from: Lootz	
[2/11/18 11:08PM]	Receiving item from trade. Id: 13893, amount: 1 from: Lootz	
[2/11/18 11:08PM]	Receiving item from trade. Id: 13896, amount: 1 from: Lootz	
[2/11/18 11:08PM]	Receiving item from trade. Id: 14892, amount: 1 from: Lootz	
[2/11/18 11:08PM]	Receiving item from trade. Id: 7462, amount: 1 from: Lootz	
[2/11/18 11:08PM]	Player dropping item: 14892, amount: 1	
[2/11/18 11:08PM]	Player picking up item: [ItemDefinition(15272)] - Name: Rocktail; equipment slot: 3; value: 15000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 11:08PM]	Player picking up item: [ItemDefinition(15272)] - Name: Rocktail; equipment slot: 3; value: 15000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 11:08PM]	Player picking up item: [ItemDefinition(15272)] - Name: Rocktail; equipment slot: 3; value: 15000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 11:08PM]	Player picking up item: [ItemDefinition(15272)] - Name: Rocktail; equipment slot: 3; value: 15000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 11:08PM]	Player picking up item: [ItemDefinition(15272)] - Name: Rocktail; equipment slot: 3; value: 15000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 11:11PM]	Player dropping item: 15272, amount: 1	
[2/11/18 11:15PM]	Receiving item from trade. Id: 13887, amount: 1 from: Lootz	
[2/11/18 11:15PM]	Receiving item from trade. Id: 13893, amount: 1 from: Lootz	
[2/11/18 11:15PM]	Receiving item from trade. Id: 13896, amount: 1 from: Lootz	
[2/11/18 11:15PM]	Receiving item from trade. Id: 14019, amount: 1 from: Lootz	
[2/11/18 11:15PM]	Receiving item from trade. Id: 7462, amount: 1 from: Lootz	
[2/11/18 11:15PM]	Receiving item from trade. Id: 13239, amount: 1 from: Icehaze	
[2/11/18 11:15PM]	Player picking up item: [ItemDefinition(2440)] - Name: Super strength (4); equipment slot: 3; value: 4491; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 11:15PM]	Player picking up item: [ItemDefinition(3030)] - Name: Super restore (1); equipment slot: 3; value: 3960; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 11:15PM]	Player picking up item: [ItemDefinition(2436)] - Name: Super attack (4); equipment slot: 3; value: 2813; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 11:16PM]	Player picking up item: [ItemDefinition(14011)] - Name: Pernix cowl; equipment slot: 0; value: 10000000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 11:16PM]	Player picking up item: [ItemDefinition(14014)] - Name: Virtus mask; equipment slot: 0; value: 10000003; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 11:16PM]	Player picking up item: [ItemDefinition(14015)] - Name: Virtus robe top; equipment slot: 4; value: 10000003; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 11:16PM]	Player picking up item: [ItemDefinition(14016)] - Name: Virtus robe legs; equipment slot: 7; value: 10000003; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 11:16PM]	Player picking up item: [ItemDefinition(15241)] - Name: Hand cannon; equipment slot: 3; value: 221000; stackable ? false; noted ? false; 2h ? true amount: 1	
[2/11/18 11:16PM]	Player picking up item: [ItemDefinition(14012)] - Name: Pernix body; equipment slot: 4; value: 10000003; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 11:16PM]	Player picking up item: [ItemDefinition(19780)] - Name: Korasi's sword; equipment slot: 3; value: 200000000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 11:16PM]	Player picking up item: [ItemDefinition(15243)] - Name: Hand cannon shot; equipment slot: 13; value: 20000; stackable ? true; noted ? false; 2h ? false amount: 964	
[2/11/18 11:16PM]	Player picking up item: [ItemDefinition(7462)] - Name: Culinaromancer's gloves 10; equipment slot: 9; value: 100000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 11:16PM]	Player picking up item: [ItemDefinition(11732)] - Name: Dragon boots; equipment slot: 10; value: 10000000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 11:16PM]	Player picking up item: [ItemDefinition(14021)] - Name: Veteran Cape; equipment slot: 1; value: 0; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 11:16PM]	Player picking up item: [ItemDefinition(6585)] - Name: Amulet of fury; equipment slot: 2; value: 12500000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 11:16PM]	Player picking up item: [ItemDefinition(15272)] - Name: Rocktail; equipment slot: 3; value: 15000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 11:16PM]	Player picking up item: [ItemDefinition(14013)] - Name: Pernix chaps; equipment slot: 7; value: 10000003; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 11:16PM]	Player picking up item: [ItemDefinition(11283)] - Name: Dragonfire shield; equipment slot: 5; value: 25000000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 11:17PM]	Gave item in trade to Icehaze. Id: 14014, amount: 1	
[2/11/18 11:17PM]	Gave item in trade to Icehaze. Id: 14015, amount: 1	
[2/11/18 11:17PM]	Gave item in trade to Icehaze. Id: 14016, amount: 1	
[2/11/18 11:17PM]	Gave item in trade to Icehaze. Id: 19780, amount: 1	
[2/11/18 11:17PM]	Gave item in trade to Icehaze. Id: 11283, amount: 1	
[2/11/18 11:19PM]	Receiving item from trade. Id: 12601, amount: 1 from: Lootz	
[2/11/18 11:19PM]	Gave item in trade to Lootz. Id: 14021, amount: 1	
[2/11/18 11:21PM]	Receiving item from trade. Id: 12279, amount: 1 from: Lootz	
[2/11/18 11:25PM]	Receiving item from trade. Id: 12927, amount: 1 from: Lootz	
[2/11/18 11:31PM]	Gave item in trade to Lootz. Id: 12927, amount: 1	
[2/11/18 11:31PM]	Gave item in trade to Lootz. Id: 12279, amount: 1	
[2/11/18 11:31PM]	Pickleriick used command ::home | Player rights = PLATINUM_MEMBER	
[2/11/18 11:37PM]	Pickleriick used command ::di | Player rights = PLATINUM_MEMBER	
[2/11/18 11:40PM]	Pickleriick used command ::home | Player rights = PLATINUM_MEMBER	
[2/11/18 11:41PM]	Pickleriick used command ::di | Player rights = PLATINUM_MEMBER	
[2/11/18 11:53PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 4000000	
[2/11/18 11:53PM]	Player picking up item: [ItemDefinition(2685)] - Name: Clue scroll (easy); equipment slot: 3; value: 1000000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 11:53PM]	Pickleriick used command ::home | Player rights = PLATINUM_MEMBER	
[2/11/18 11:54PM]	Player dropping item: 229, amount: 1	
[2/11/18 11:55PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 50000	
[2/11/18 11:56PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 170000	
[2/11/18 11:57PM]	Pickleriick used command ::answer skotizo | Player rights = PLATINUM_MEMBER	
[2/11/18 11:57PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 170000	
[2/11/18 11:59PM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 11:59PM]	Player picking up item: [ItemDefinition(2688)] - Name: Clue scroll (easy); equipment slot: 3; value: 0; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 11:59PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 50000	
[2/12/18 12:00AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 50000	
[2/12/18 12:02AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 50000	
[2/12/18 12:02AM]	Pickleriick used command ::home | Player rights = PLATINUM_MEMBER	
[2/12/18 12:13AM]	Pickleriick used command ::home | Player rights = PLATINUM_MEMBER	
[2/12/18 12:17AM]	Pickleriick used command ::di | Player rights = PLATINUM_MEMBER	
[2/12/18 12:17AM]	Player dropping item: 229, amount: 1	
[2/12/18 12:19AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 50000	
[2/12/18 12:20AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 230000	
[2/12/18 12:32AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 50000	
[2/12/18 12:33AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 50000	
[2/12/18 12:34AM]	Player dropping item: 229, amount: 1	
[2/12/18 12:34AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 50000	
[2/12/18 12:36AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 50000	
[2/12/18 12:37AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 50000	
[2/12/18 12:38AM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 12:39AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 50000	
[2/12/18 12:41AM]	Player picking up item: [ItemDefinition(6739)] - Name: Dragon hatchet; equipment slot: 3; value: 8000000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 12:41AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 170000	
[2/12/18 12:41AM]	Player picking up item: [ItemDefinition(2683)] - Name: Clue scroll (easy); equipment slot: 3; value: 1000000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 12:47AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 170000	
[2/12/18 12:48AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 50000	
[2/12/18 12:49AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 50000	
[2/12/18 12:51AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 50000	
[2/12/18 12:55AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 50000	
[2/12/18 12:57AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 50000	
[2/12/18 12:58AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 50000	
[2/12/18 01:02AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 50000	
[2/12/18 01:04AM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 01:04AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 50000	
[2/12/18 01:10AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 50000	
[2/12/18 01:13AM]	Pickleriick used command ::home | Player rights = PLATINUM_MEMBER	
[2/12/18 01:17AM]	Player bought 1163 x 1 from shop	
[2/12/18 01:17AM]	Player bought 1127 x 1 from shop	
[2/12/18 01:17AM]	Player bought 1079 x 1 from shop	
[2/12/18 01:17AM]	Player bought 1201 x 1 from shop	
[2/12/18 01:18AM]	Pickleriick used command ::train | Player rights = PLATINUM_MEMBER	
[2/12/18 01:19AM]	Gave item in trade to Rickestmorty. Id: 1163, amount: 1	
[2/12/18 01:19AM]	Gave item in trade to Rickestmorty. Id: 1127, amount: 1	
[2/12/18 01:19AM]	Gave item in trade to Rickestmorty. Id: 1079, amount: 1	
[2/12/18 01:19AM]	Gave item in trade to Rickestmorty. Id: 1201, amount: 1	
[2/12/18 01:19AM]	Gave item in trade to Rickestmorty. Id: 11732, amount: 1	
[2/12/18 01:19AM]	Gave item in trade to Rickestmorty. Id: 6585, amount: 1	
[2/12/18 01:19AM]	Gave item in trade to Rickestmorty. Id: 7462, amount: 1	
[2/12/18 01:19AM]	Gave item in trade to Rickestmorty. Id: 4587, amount: 1	
[2/12/18 01:20AM]	Pickleriick used command ::home | Player rights = PLATINUM_MEMBER	
[2/12/18 01:20AM]	Login from host 216.67.121.51	
[2/12/18 01:26AM]	Pickleriick used command ::home | Player rights = PLATINUM_MEMBER	
[2/12/18 01:28AM]	Player dropping item: 229, amount: 1	
[2/12/18 01:28AM]	Pickleriick used command ::di | Player rights = PLATINUM_MEMBER	
[2/12/18 01:28AM]	Pickleriick used command ::home | Player rights = PLATINUM_MEMBER	
[2/12/18 01:33AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 4207424	
[2/12/18 01:37AM]	Pickleriick used command ::home | Player rights = PLATINUM_MEMBER	
[2/12/18 01:37AM]	Player bought 20001 x 1 from shop	
[2/12/18 01:37AM]	Player bought 2577 x 1 from shop	
[2/12/18 01:38AM]	Pickleriick used command ::di | Player rights = PLATINUM_MEMBER	
[2/12/18 01:41AM]	Pickleriick used command ::home | Player rights = PLATINUM_MEMBER	
[2/12/18 02:00AM]	Pickleriick used command ::di | Player rights = PLATINUM_MEMBER	
[2/12/18 02:00AM]	Player bought 15333 x 1 from shop	
[2/12/18 02:06AM]	Player dropping item: 229, amount: 1	
[2/12/18 02:09AM]	Player picking up item: [ItemDefinition(15126)] - Name: Amulet of ranging; equipment slot: 2; value: 10000000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 02:09AM]	Pickleriick used command ::home | Player rights = PLATINUM_MEMBER	
[2/12/18 02:10AM]	Pickleriick used command ::di | Player rights = PLATINUM_MEMBER	
[2/12/18 02:13AM]	Pickleriick used command ::Di | Player rights = PLATINUM_MEMBER	
[2/12/18 02:17AM]	Pickleriick used command ::home | Player rights = PLATINUM_MEMBER	
[2/12/18 02:18AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 70000	
[2/12/18 02:18AM]	Pickleriick used command ::di | Player rights = PLATINUM_MEMBER	
[2/12/18 02:19AM]	Player dropping item: 229, amount: 1	
[2/12/18 02:19AM]	Player bought 15333 x 1 from shop	
[2/12/18 02:21AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 210000	
[2/12/18 02:24AM]	Player picking up item: [ItemDefinition(2364)] - Name: Rune bar; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 20	
[2/12/18 02:24AM]	Player dropping item: 2364, amount: 20	
[2/12/18 02:24AM]	Pickleriick used command ::di | Player rights = PLATINUM_MEMBER	
[2/12/18 02:28AM]	Player picking up item: [ItemDefinition(1580)] - Name: Ice gloves; equipment slot: 9; value: 467; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 02:31AM]	Player picking up item: [ItemDefinition(78)] - Name: Ice arrows; equipment slot: 13; value: 857; stackable ? true; noted ? false; 2h ? false amount: 100	
[2/12/18 02:32AM]	Pickleriick used command ::di | Player rights = PLATINUM_MEMBER	
[2/12/18 02:33AM]	Pickleriick used command ::do | Player rights = PLATINUM_MEMBER	
[2/12/18 02:33AM]	Pickleriick used command ::di | Player rights = PLATINUM_MEMBER	
[2/12/18 02:38AM]	Pickleriick used command ::di | Player rights = PLATINUM_MEMBER	
[2/12/18 02:40AM]	Player dropping item: 229, amount: 1	
[2/12/18 02:41AM]	Player bought 15333 x 1 from shop	
[2/12/18 02:46AM]	Pickleriick used command ::di | Player rights = PLATINUM_MEMBER	
[2/12/18 02:47AM]	Pickleriick used command ::home | Player rights = PLATINUM_MEMBER	
[2/12/18 02:50AM]	Pickleriick used command ::di | Player rights = PLATINUM_MEMBER	
[2/12/18 02:53AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 210000	
[2/12/18 02:54AM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 02:56AM]	Pickleriick used command ::do | Player rights = PLATINUM_MEMBER	
[2/12/18 02:59AM]	Player dropping item: 229, amount: 1	
[2/12/18 03:01AM]	Pickleriick used command ::di | Player rights = PLATINUM_MEMBER	
[2/12/18 03:03AM]	Player picking up item: [ItemDefinition(537)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? true; noted ? true; 2h ? false amount: 100	
[2/12/18 03:03AM]	Player picking up item: [ItemDefinition(1601)] - Name: Diamond; equipment slot: 3; value: 10750; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 03:03AM]	Player dropping item: 1601, amount: 1	
[2/12/18 03:06AM]	Pickleriick used command ::di | Player rights = PLATINUM_MEMBER	
[2/12/18 03:08AM]	Pickleriick used command ::di | Player rights = PLATINUM_MEMBER	
[2/12/18 03:10AM]	Player picking up item: [ItemDefinition(1513)] - Name: Magic logs; equipment slot: 3; value: 17582; stackable ? false; noted ? false; 2h ? false amount: 270	
[2/12/18 03:10AM]	Player dropping item: 1513, amount: 1	
