[2/28/18 10:35AM]	Login from host 88.113.236.194	
[3/1/18 06:13PM]	Player bought 15464 x 5 from shop	
[3/1/18 06:13PM]	Player bought 14050 x 10 from shop	
[3/1/18 06:13PM]	Player bought 14051 x 10 from shop	
[3/1/18 06:13PM]	Player bought 14052 x 5 from shop	
[3/1/18 06:13PM]	Player bought 14046 x 1 from shop	
[3/1/18 06:13PM]	Player bought 14044 x 5 from shop	
[3/1/18 06:13PM]	Player bought 14045 x 5 from shop	
[3/1/18 06:13PM]	Player bought 14048 x 5 from shop	
[3/1/18 06:13PM]	Player bought 4084 x 5 from shop	
[3/1/18 06:13PM]	Player bought 5607 x 5 from shop	
[3/1/18 06:13PM]	Player bought 1050 x 5 from shop	
[3/1/18 06:13PM]	Player bought 1057 x 5 from shop	
[3/1/18 06:13PM]	Player bought 1055 x 5 from shop	
[3/1/18 06:13PM]	Player bought 1053 x 1 from shop	
[3/1/18 06:13PM]	Player bought 6199 x 10 from shop	
[3/1/18 06:13PM]	Player bought 10732 x 5 from shop	
[3/1/18 06:13PM]	Player bought 6500 x 5 from shop	
[3/1/18 06:13PM]	Player bought 1057 x 5 from shop	
[3/1/18 06:13PM]	Player bought 1053 x 5 from shop	
[3/1/18 06:26PM]	Player picking up item: [ItemDefinition(14892)] - Name: Broken statue headdress; equipment slot: 3; value: 5000; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/1/18 06:26PM]	Player picking up item: [ItemDefinition(14885)] - Name: Zamorak medallion; equipment slot: 3; value: 200000; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/1/18 06:26PM]	Player picking up item: [ItemDefinition(14885)] - Name: Zamorak medallion; equipment slot: 3; value: 200000; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/1/18 06:28PM]	Login from host 88.113.236.194	
[3/1/18 06:29PM]	Player bought 6103 x 5 from shop	
[3/1/18 06:29PM]	Player bought 20998 x 5 from shop	
[3/1/18 06:29PM]	Player bought 18747 x 5 from shop	
[3/1/18 06:29PM]	Player bought 18744 x 1 from shop	
[3/1/18 06:29PM]	Player bought 6542 x 5 from shop	
[3/1/18 06:29PM]	Player bought 15501 x 5 from shop	
[3/1/18 06:29PM]	Player bought 989 x 1 from shop	
[3/1/18 06:29PM]	Player bought 19335 x 1 from shop	
[3/1/18 06:30PM]	Player bought 6570 x 5 from shop	
[3/1/18 06:30PM]	Player bought 2572 x 5 from shop	
[3/1/18 06:30PM]	Player bought 18782 x 5 from shop	
[3/1/18 06:30PM]	Player bought 11554 x 5 from shop	
[3/1/18 06:30PM]	Player bought 11283 x 5 from shop	
[3/1/18 06:30PM]	Player bought 6500 x 5 from shop	
[3/1/18 06:30PM]	Player bought 20072 x 1 from shop	
[3/1/18 06:30PM]	Player bought 18337 x 1 from shop	
[3/1/18 06:33PM]	Player picking up item: [ItemDefinition(2577)] - Name: Ranger boots; equipment slot: 10; value: 2170000; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/1/18 06:33PM]	Player picking up item: [ItemDefinition(2689)] - Name: Clue scroll (easy); equipment slot: 3; value: 0; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/1/18 06:33PM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/1/18 06:33PM]	Player picking up item: [ItemDefinition(12163)] - Name: Blue charm; equipment slot: 3; value: 0; stackable ? true; noted ? false; 2h ? false amount: 1	
[3/1/18 06:36PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 6000000	
[3/1/18 06:36PM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/1/18 06:36PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 3000000	
[3/1/18 06:39PM]	Player bought 15501 x 5 from shop	
[3/1/18 06:39PM]	Player bought 6542 x 5 from shop	
[3/2/18 05:12AM]	Login from host 88.113.236.194	
[3/2/18 07:48AM]	Login from host 88.113.236.194	
[3/3/18 07:16PM]	Login from host 88.113.236.194	
[3/3/18 07:25PM]	Login from host 88.113.236.194	
[3/3/18 07:32PM]	Player bought 6103 x 5 from shop	
[3/3/18 07:32PM]	Player bought 20072 x 5 from shop	
[3/3/18 07:32PM]	Player bought 15501 x 5 from shop	
[3/3/18 07:32PM]	Player bought 6570 x 5 from shop	
[3/3/18 07:41PM]	Player picking up item: [ItemDefinition(391)] - Name: Manta ray; equipment slot: 3; value: 998; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/3/18 07:41PM]	Player picking up item: [ItemDefinition(9244)] - Name: Dragon bolts (e); equipment slot: 13; value: 10000; stackable ? true; noted ? false; 2h ? false amount: 246	
[3/3/18 07:41PM]	Player picking up item: [ItemDefinition(385)] - Name: Shark; equipment slot: 3; value: 5000; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/3/18 07:41PM]	Player picking up item: [ItemDefinition(9242)] - Name: Ruby bolts (e); equipment slot: 13; value: 7500; stackable ? true; noted ? false; 2h ? false amount: 286	
[3/3/18 07:41PM]	Player picking up item: [ItemDefinition(7462)] - Name: Culinaromancer's gloves 10; equipment slot: 9; value: 100000; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/3/18 07:41PM]	Player picking up item: [ItemDefinition(385)] - Name: Shark; equipment slot: 3; value: 5000; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/3/18 07:41PM]	Player picking up item: [ItemDefinition(385)] - Name: Shark; equipment slot: 3; value: 5000; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/3/18 07:41PM]	Player picking up item: [ItemDefinition(385)] - Name: Shark; equipment slot: 3; value: 5000; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/3/18 07:41PM]	Player picking up item: [ItemDefinition(385)] - Name: Shark; equipment slot: 3; value: 5000; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/3/18 07:41PM]	Player picking up item: [ItemDefinition(385)] - Name: Shark; equipment slot: 3; value: 5000; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/3/18 07:41PM]	Player picking up item: [ItemDefinition(385)] - Name: Shark; equipment slot: 3; value: 5000; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/3/18 07:41PM]	Player picking up item: [ItemDefinition(2503)] - Name: Black d'hide body; equipment slot: 4; value: 7593; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/3/18 07:41PM]	Player picking up item: [ItemDefinition(9185)] - Name: Rune crossbow; equipment slot: 3; value: 9847; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/3/18 07:41PM]	Player picking up item: [ItemDefinition(1704)] - Name: Amulet of glory; equipment slot: 2; value: 18909; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/3/18 07:41PM]	Player picking up item: [ItemDefinition(10499)] - Name: Ava's accumulator; equipment slot: 1; value: 62000; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/3/18 07:41PM]	Player picking up item: [ItemDefinition(385)] - Name: Shark; equipment slot: 3; value: 5000; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/3/18 07:41PM]	Player picking up item: [ItemDefinition(2497)] - Name: Black d'hide chaps; equipment slot: 7; value: 5315; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/3/18 07:41PM]	Player picking up item: [ItemDefinition(3026)] - Name: Super restore (3); equipment slot: 3; value: 9400; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/3/18 07:41PM]	Player picking up item: [ItemDefinition(391)] - Name: Manta ray; equipment slot: 3; value: 998; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/3/18 07:42PM]	Player bought 1377 x 1 from shop	
[3/3/18 07:42PM]	Player bought 1434 x 1 from shop	
[3/3/18 07:42PM]	Player bought 1704 x 1 from shop	
[3/3/18 07:42PM]	Player bought 11126 x 1 from shop	
[3/3/18 07:44PM]	Player bought 2497 x 1 from shop	
[3/3/18 07:44PM]	Player bought 2503 x 1 from shop	
[3/3/18 07:45PM]	Player bought 1704 x 1 from shop	
[3/3/18 07:45PM]	Player bought 6328 x 1 from shop	
[3/3/18 07:45PM]	Player bought 9185 x 1 from shop	
[3/3/18 07:45PM]	Player bought 9242 x 200 from shop	
[3/3/18 07:45PM]	Player bought 9243 x 200 from shop	
[3/3/18 07:45PM]	Player bought 2444 x 1 from shop	
[3/3/18 07:45PM]	Player bought 3024 x 5 from shop	
[3/3/18 07:45PM]	Player bought 391 x 5 from shop	
[3/3/18 07:45PM]	Player bought 391 x 5 from shop	
[3/3/18 07:45PM]	Player bought 391 x 10 from shop	
[3/3/18 07:47PM]	Player bought 3024 x 5 from shop	
[3/3/18 07:47PM]	Player bought 2436 x 1 from shop	
[3/3/18 07:47PM]	Player bought 2440 x 1 from shop	
[3/3/18 07:47PM]	Player bought 391 x 10 from shop	
[3/3/18 07:47PM]	Player bought 391 x 10 from shop	
[3/3/18 07:47PM]	Player bought 391 x 5 from shop	
[3/3/18 07:48PM]	Player bought 952 x 1 from shop	
[3/3/18 07:51PM]	Osw used command ::highscores | Player rights = PLAYER	
[3/3/18 07:53PM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/3/18 07:53PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 50000	
[3/3/18 08:04PM]	Login from host 88.113.236.194	
[3/3/18 08:04PM]	Osw used command ::afk | Player rights = PLAYER	
[3/3/18 08:04PM]	Osw used command ::Away | Player rights = PLAYER	
[3/3/18 08:04PM]	Osw used command ::inferno | Player rights = PLAYER	
[3/3/18 08:14PM]	Osw used command ::answer herblaw | Player rights = PLAYER	
[3/3/18 09:08PM]	Osw used command ::answer 75 | Player rights = PLAYER	
[3/3/18 09:08PM]	Osw used command ::answer 85 | Player rights = PLAYER	
[3/3/18 09:08PM]	Osw used command ::answer 80 | Player rights = PLAYER	
[3/3/18 09:08PM]	Osw used command ::Aswer 75 | Player rights = PLAYER	
[3/3/18 09:08PM]	Osw used command ::answer 85 | Player rights = PLAYER	
[3/4/18 06:25PM]	Login from host 88.113.236.194	
[3/4/18 06:45PM]	Osw used command ::cw | Player rights = PLAYER	
[3/4/18 06:51PM]	Player bought 9244 x 400 from shop	
[3/4/18 06:51PM]	Player bought 9243 x 400 from shop	
[3/4/18 06:51PM]	Player bought 9242 x 400 from shop	
[3/4/18 06:54PM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/4/18 06:54PM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/4/18 06:54PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 100000	
[3/4/18 06:54PM]	Player picking up item: [ItemDefinition(560)] - Name: Death rune; equipment slot: 3; value: 229; stackable ? true; noted ? false; 2h ? false amount: 150	
[3/4/18 06:58PM]	Player picking up item: [ItemDefinition(452)] - Name: Runite ore; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 12	
[3/4/18 06:58PM]	Player picking up item: [ItemDefinition(4091)] - Name: Mystic robe top; equipment slot: 4; value: 8000; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/4/18 06:58PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 130000	
[3/4/18 06:58PM]	Player picking up item: [ItemDefinition(311)] - Name: Harpoon; equipment slot: 3; value: 291; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/4/18 07:00PM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/4/18 07:00PM]	Player picking up item: [ItemDefinition(989)] - Name: Crystal key; equipment slot: 3; value: 43000; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/4/18 07:00PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 100000	
[3/4/18 07:00PM]	Player picking up item: [ItemDefinition(566)] - Name: Soul rune; equipment slot: 3; value: 344; stackable ? true; noted ? false; 2h ? false amount: 50	
[3/4/18 07:02PM]	Player picking up item: [ItemDefinition(1516)] - Name: Yew logs; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 45	
[3/4/18 07:02PM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/4/18 07:02PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 100000	
[3/4/18 07:04PM]	Player picking up item: [ItemDefinition(2362)] - Name: Adamant bar; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 16	
[3/4/18 07:04PM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/4/18 07:04PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 100000	
[3/4/18 07:04PM]	Player picking up item: [ItemDefinition(555)] - Name: Water rune; equipment slot: 3; value: 120; stackable ? true; noted ? false; 2h ? false amount: 400	
[3/4/18 07:06PM]	Player picking up item: [ItemDefinition(5304)] - Name: Torstol seed; equipment slot: 3; value: 15040; stackable ? true; noted ? false; 2h ? false amount: 25	
[3/4/18 07:06PM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/4/18 07:06PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 100000	
[3/4/18 07:08PM]	Player picking up item: [ItemDefinition(1778)] - Name: Bow string; equipment slot: 12; value: 5611; stackable ? true; noted ? true; 2h ? false amount: 128	
[3/4/18 07:08PM]	Player picking up item: [ItemDefinition(1514)] - Name: Magic logs; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 35	
[3/4/18 07:08PM]	Player dropping item: 229, amount: 1	
[3/4/18 07:08PM]	Player dropping item: 229, amount: 1	
[3/4/18 07:09PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 100000	
[3/4/18 07:10PM]	Player picking up item: [ItemDefinition(1516)] - Name: Yew logs; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 45	
[3/4/18 07:12PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 125000	
[3/4/18 07:13PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 100000	
[3/4/18 07:13PM]	Player picking up item: [ItemDefinition(452)] - Name: Runite ore; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 12	
[3/4/18 07:13PM]	Player picking up item: [ItemDefinition(1778)] - Name: Bow string; equipment slot: 12; value: 5611; stackable ? true; noted ? true; 2h ? false amount: 128	
[3/4/18 07:13PM]	Player picking up item: [ItemDefinition(4093)] - Name: Mystic robe bottom; equipment slot: 7; value: 8000; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/4/18 07:15PM]	Player picking up item: [ItemDefinition(1514)] - Name: Magic logs; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 35	
[3/4/18 07:15PM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/4/18 07:15PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 100000	
[3/4/18 07:15PM]	Player picking up item: [ItemDefinition(402)] - Name: Seaweed; equipment slot: 3; value: 394; stackable ? true; noted ? true; 2h ? false amount: 7	
[3/4/18 07:15PM]	Player dropping item: 229, amount: 1	
[3/4/18 07:15PM]	Player dropping item: 229, amount: 1	
[3/4/18 07:17PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 100000	
[3/4/18 07:17PM]	Player picking up item: [ItemDefinition(5304)] - Name: Torstol seed; equipment slot: 3; value: 15040; stackable ? true; noted ? false; 2h ? false amount: 25	
[3/4/18 07:17PM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/4/18 07:18PM]	Player picking up item: [ItemDefinition(452)] - Name: Runite ore; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 12	
[3/4/18 07:18PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 150000	
[3/4/18 07:20PM]	Player picking up item: [ItemDefinition(2364)] - Name: Rune bar; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 22	
[3/4/18 07:20PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 164604	
[3/4/18 07:20PM]	Player picking up item: [ItemDefinition(565)] - Name: Blood rune; equipment slot: 3; value: 1688; stackable ? true; noted ? false; 2h ? false amount: 60	
[3/4/18 07:22PM]	Player picking up item: [ItemDefinition(560)] - Name: Death rune; equipment slot: 3; value: 229; stackable ? true; noted ? false; 2h ? false amount: 160	
[3/4/18 07:22PM]	Player dropping item: 4093, amount: 1	
[3/4/18 07:22PM]	Player picking up item: [ItemDefinition(1392)] - Name: Battlestaff; equipment slot: 3; value: 8282; stackable ? true; noted ? true; 2h ? false amount: 10	
[3/4/18 07:22PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 100000	
[3/4/18 07:22PM]	Player dropping item: 311, amount: 1	
[3/4/18 07:22PM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/4/18 07:22PM]	Player dropping item: 1632, amount: 6	
[3/4/18 07:22PM]	Player dropping item: 4091, amount: 1	
[3/4/18 07:22PM]	Player dropping item: 566, amount: 50	
[3/4/18 07:22PM]	Player dropping item: 555, amount: 400	
[3/4/18 07:24PM]	Player picking up item: [ItemDefinition(989)] - Name: Crystal key; equipment slot: 3; value: 43000; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 05:15AM]	Login from host 88.113.236.194	
[3/6/18 05:17AM]	Player bought 9244 x 500 from shop	
[3/6/18 05:18AM]	Player bought 3024 x 5 from shop	
[3/6/18 05:18AM]	Player bought 3024 x 1 from shop	
[3/6/18 05:18AM]	Player bought 3024 x 1 from shop	
[3/6/18 05:18AM]	Player bought 3024 x 5 from shop	
[3/6/18 05:18AM]	Player bought 385 x 10 from shop	
[3/6/18 05:18AM]	Player bought 385 x 10 from shop	
[3/6/18 05:18AM]	Player bought 385 x 10 from shop	
[3/6/18 05:19AM]	Login from host 88.113.236.194	
[3/6/18 05:20AM]	Login from host 88.113.236.194	
[3/6/18 05:21AM]	Login from host 88.113.236.194	
[3/6/18 05:25AM]	Player picking up item: [ItemDefinition(5304)] - Name: Torstol seed; equipment slot: 3; value: 15040; stackable ? true; noted ? false; 2h ? false amount: 25	
[3/6/18 05:25AM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 05:25AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 133406	
[3/6/18 05:27AM]	Player picking up item: [ItemDefinition(7937)] - Name: Pure essence; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 410	
[3/6/18 05:27AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 150000	
[3/6/18 05:27AM]	Player bought 2446 x 1 from shop	
[3/6/18 05:01PM]	Login from host 88.113.236.194	
[3/7/18 08:51AM]	Login from host 88.113.236.194	
[3/7/18 08:53AM]	Player picking up item: [ItemDefinition(4224)] - Name: New crystal shield; equipment slot: 5; value: 762200; stackable ? false; noted ? false; 2h ? true amount: 1	
[3/7/18 08:53AM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/7/18 08:53AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 1513500	
[3/7/18 08:55AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 2500000	
