[2/10/18 10:05AM]	Login from host 88.91.253.131	
[2/19/18 01:03PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 4000000	
[2/19/18 01:03PM]	Player picking up item: [ItemDefinition(7946)] - Name: Monkfish; equipment slot: 3; value: 3000; stackable ? false; noted ? false; 2h ? false amount: 3	
[2/19/18 01:03PM]	Player picking up item: [ItemDefinition(2679)] - Name: Clue scroll (easy); equipment slot: 3; value: 1000000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 01:03PM]	Player picking up item: [ItemDefinition(5667)] - Name: Rune knife (p++); equipment slot: 3; value: 0; stackable ? true; noted ? false; 2h ? false amount: 40	
[2/19/18 01:03PM]	Player dropping item: 229, amount: 1	
[2/19/18 01:06PM]	Player picking up item: [ItemDefinition(1392)] - Name: Battlestaff; equipment slot: 3; value: 8282; stackable ? true; noted ? true; 2h ? false amount: 10	
[2/19/18 01:06PM]	Player picking up item: [ItemDefinition(3054)] - Name: Mystic lava staff; equipment slot: 3; value: 26800; stackable ? false; noted ? false; 2h ? false amount: 15	
[2/19/18 01:06PM]	Player dropping item: 3054, amount: 1	
[2/19/18 01:06PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 4000000	
[2/19/18 01:06PM]	Player picking up item: [ItemDefinition(7946)] - Name: Monkfish; equipment slot: 3; value: 3000; stackable ? false; noted ? false; 2h ? false amount: 3	
[2/19/18 01:06PM]	Player picking up item: [ItemDefinition(3054)] - Name: Mystic lava staff; equipment slot: 3; value: 26800; stackable ? false; noted ? false; 2h ? false amount: 4	
[2/19/18 01:06PM]	Player dropping item: 3054, amount: 1	
[2/19/18 01:06PM]	Player picking up item: [ItemDefinition(3054)] - Name: Mystic lava staff; equipment slot: 3; value: 26800; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 01:06PM]	Player dropping item: 3026, amount: 1	
[2/19/18 01:06PM]	Player picking up item: [ItemDefinition(3054)] - Name: Mystic lava staff; equipment slot: 3; value: 26800; stackable ? false; noted ? false; 2h ? false amount: 3	
[2/19/18 01:06PM]	Player dropping item: 3024, amount: 1	
[2/19/18 01:06PM]	Player picking up item: [ItemDefinition(3054)] - Name: Mystic lava staff; equipment slot: 3; value: 26800; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 01:06PM]	Player dropping item: 3024, amount: 1	
[2/19/18 01:06PM]	Player picking up item: [ItemDefinition(3054)] - Name: Mystic lava staff; equipment slot: 3; value: 26800; stackable ? false; noted ? false; 2h ? false amount: 2	
[2/19/18 01:06PM]	Player dropping item: 7947, amount: 1	
[2/19/18 01:06PM]	Player picking up item: [ItemDefinition(3054)] - Name: Mystic lava staff; equipment slot: 3; value: 26800; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 01:06PM]	Player dropping item: 159, amount: 1	
[2/19/18 01:06PM]	Player dropping item: 147, amount: 1	
[2/19/18 01:06PM]	Player dropping item: 165, amount: 1	
[2/19/18 01:06PM]	Player picking up item: [ItemDefinition(7947)] - Name: Monkfish; equipment slot: 3; value: 3000; stackable ? true; noted ? true; 2h ? false amount: 2	
[2/19/18 01:06PM]	Player picking up item: [ItemDefinition(7947)] - Name: Monkfish; equipment slot: 3; value: 3000; stackable ? true; noted ? true; 2h ? false amount: 1	
[2/19/18 01:08PM]	Sam used command ::di | Player rights = SILVER_MEMBER	
[2/19/18 01:11PM]	Player picking up item: [ItemDefinition(1348)] - Name: Rune warhammer; equipment slot: 3; value: 15900; stackable ? true; noted ? true; 2h ? false amount: 12	
[2/19/18 01:11PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 4000000	
[2/19/18 01:11PM]	Player picking up item: [ItemDefinition(12158)] - Name: Gold charm; equipment slot: 3; value: 0; stackable ? true; noted ? false; 2h ? false amount: 1	
[2/19/18 01:14PM]	Player picking up item: [ItemDefinition(1114)] - Name: Rune chainbody; equipment slot: 4; value: 1; stackable ? true; noted ? true; 2h ? false amount: 5	
[2/19/18 01:14PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 4000000	
[2/19/18 01:14PM]	Player picking up item: [ItemDefinition(7946)] - Name: Monkfish; equipment slot: 3; value: 3000; stackable ? false; noted ? false; 2h ? false amount: 3	
[2/19/18 01:14PM]	Player picking up item: [ItemDefinition(12158)] - Name: Gold charm; equipment slot: 3; value: 0; stackable ? true; noted ? false; 2h ? false amount: 1	
[2/19/18 01:17PM]	Player picking up item: [ItemDefinition(7158)] - Name: Dragon 2h sword; equipment slot: 3; value: 2000000; stackable ? false; noted ? false; 2h ? true amount: 1	
[2/19/18 01:17PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 4000000	
[2/19/18 01:17PM]	Player picking up item: [ItemDefinition(1347)] - Name: Rune warhammer; equipment slot: 3; value: 15900; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 01:17PM]	Player picking up item: [ItemDefinition(7946)] - Name: Monkfish; equipment slot: 3; value: 3000; stackable ? false; noted ? false; 2h ? false amount: 3	
[2/19/18 01:17PM]	Login from host 88.91.253.131	
[2/19/18 01:18PM]	Receiving item from Ace. ItemName: Rocktail, itemId: 15272 amount: 1	
[2/19/18 01:18PM]	Receiving item from Ace. ItemName: Rocktail, itemId: 15272 amount: 1	
[2/19/18 01:18PM]	Receiving item from Ace. ItemName: Rocktail, itemId: 15272 amount: 1	
[2/19/18 01:18PM]	Receiving item from Ace. ItemName: Rocktail, itemId: 15272 amount: 1	
[2/19/18 01:18PM]	Receiving item from Ace. ItemName: Rocktail, itemId: 15272 amount: 1	
[2/19/18 01:18PM]	Receiving item from Ace. ItemName: Rocktail, itemId: 15272 amount: 1	
[2/19/18 01:18PM]	Receiving item from Ace. ItemName: Rocktail, itemId: 15272 amount: 1	
[2/19/18 01:18PM]	Receiving item from Ace. ItemName: Rocktail, itemId: 15272 amount: 1	
[2/19/18 01:18PM]	Receiving item from Ace. ItemName: Rocktail, itemId: 15272 amount: 1	
[2/19/18 01:18PM]	Receiving item from Ace. ItemName: Rocktail, itemId: 15272 amount: 1	
[2/19/18 01:20PM]	Receiving item from Ace. ItemName: Blood necklace, itemId: 17291 amount: 1	
[2/19/18 01:20PM]	Receiving item from Ace. ItemName: Divine spirit shield, itemId: 13740 amount: 1	
[2/19/18 01:20PM]	Player picking up item: [ItemDefinition(1514)] - Name: Magic logs; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 160	
[2/19/18 01:20PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 4000000	
[2/19/18 01:20PM]	Player picking up item: [ItemDefinition(2682)] - Name: Clue scroll (easy); equipment slot: 3; value: 1000000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 01:20PM]	Player picking up item: [ItemDefinition(3050)] - Name: Grimy toadflax; equipment slot: 3; value: 31068; stackable ? true; noted ? true; 2h ? false amount: 25	
[2/19/18 01:20PM]	Player dropping item: 1704, amount: 1	
[2/19/18 01:20PM]	Player dropping item: 1540, amount: 1	
[2/19/18 01:20PM]	Player dropping item: 229, amount: 1	
[2/19/18 01:21PM]	Player picking up item: [ItemDefinition(3139)] - Name: Potato cactus; equipment slot: 3; value: 41948; stackable ? true; noted ? true; 2h ? false amount: 30	
[2/19/18 01:21PM]	Player picking up item: [ItemDefinition(1622)] - Name: Uncut emerald; equipment slot: 3; value: 700; stackable ? true; noted ? true; 2h ? false amount: 40	
[2/19/18 01:21PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 4190000	
[2/19/18 01:22PM]	Player dropping item: 229, amount: 1	
[2/19/18 01:22PM]	Player picking up item: [ItemDefinition(1622)] - Name: Uncut emerald; equipment slot: 3; value: 700; stackable ? true; noted ? true; 2h ? false amount: 40	
[2/19/18 01:23PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 4000000	
[2/19/18 01:23PM]	Player picking up item: [ItemDefinition(1348)] - Name: Rune warhammer; equipment slot: 3; value: 15900; stackable ? true; noted ? true; 2h ? false amount: 12	
[2/19/18 01:23PM]	Player picking up item: [ItemDefinition(12158)] - Name: Gold charm; equipment slot: 3; value: 0; stackable ? true; noted ? false; 2h ? false amount: 2	
[2/19/18 01:23PM]	Player picking up item: [ItemDefinition(385)] - Name: Shark; equipment slot: 3; value: 5000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 01:24PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 4190000	
[2/19/18 01:24PM]	Player picking up item: [ItemDefinition(3053)] - Name: Lava battlestaff; equipment slot: 3; value: 10100; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 01:26PM]	Player picking up item: [ItemDefinition(1620)] - Name: Uncut ruby; equipment slot: 3; value: 950; stackable ? true; noted ? true; 2h ? false amount: 30	
[2/19/18 01:26PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 4000000	
[2/19/18 01:26PM]	Player picking up item: [ItemDefinition(3054)] - Name: Mystic lava staff; equipment slot: 3; value: 26800; stackable ? false; noted ? false; 2h ? false amount: 15	
[2/19/18 01:26PM]	Player dropping item: 229, amount: 1	
[2/19/18 01:26PM]	Player picking up item: [ItemDefinition(385)] - Name: Shark; equipment slot: 3; value: 5000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 01:28PM]	Player picking up item: [ItemDefinition(1618)] - Name: Uncut diamond; equipment slot: 3; value: 7200; stackable ? true; noted ? true; 2h ? false amount: 15	
[2/19/18 01:28PM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 01:28PM]	Player dropping item: 3054, amount: 1	
[2/19/18 01:28PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 4000000	
[2/19/18 01:28PM]	Player picking up item: [ItemDefinition(7158)] - Name: Dragon 2h sword; equipment slot: 3; value: 2000000; stackable ? false; noted ? false; 2h ? true amount: 1	
[2/19/18 01:29PM]	Player picking up item: [ItemDefinition(1622)] - Name: Uncut emerald; equipment slot: 3; value: 700; stackable ? true; noted ? true; 2h ? false amount: 40	
[2/19/18 01:29PM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 01:29PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 4000000	
[2/19/18 01:29PM]	Player picking up item: [ItemDefinition(1348)] - Name: Rune warhammer; equipment slot: 3; value: 15900; stackable ? true; noted ? true; 2h ? false amount: 12	
[2/19/18 01:29PM]	Player picking up item: [ItemDefinition(385)] - Name: Shark; equipment slot: 3; value: 5000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 01:31PM]	Sam received a Scabarite notes from Scorpia	
[2/19/18 01:31PM]	Player picking up item: [ItemDefinition(11975)] - Name: Scabarite notes; equipment slot: 3; value: 0; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 01:31PM]	Player picking up item: [ItemDefinition(385)] - Name: Shark; equipment slot: 3; value: 5000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 01:32PM]	Player picking up item: [ItemDefinition(1516)] - Name: Yew logs; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 50	
[2/19/18 01:32PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 60000	
[2/19/18 01:32PM]	Player picking up item: [ItemDefinition(2690)] - Name: Clue scroll (easy); equipment slot: 3; value: 0; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 01:32PM]	Player picking up item: [ItemDefinition(563)] - Name: Law rune; equipment slot: 3; value: 200; stackable ? true; noted ? false; 2h ? false amount: 17	
[2/19/18 01:32PM]	Player dropping item: 563, amount: 17	
[2/19/18 01:33PM]	Player picking up item: [ItemDefinition(6190)] - Name: Odium Shard 2; equipment slot: 3; value: 0; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 01:34PM]	Player picking up item: [ItemDefinition(892)] - Name: Rune arrow; equipment slot: 13; value: 1100; stackable ? true; noted ? false; 2h ? false amount: 43	
[2/19/18 01:34PM]	Player picking up item: [ItemDefinition(563)] - Name: Law rune; equipment slot: 3; value: 200; stackable ? true; noted ? false; 2h ? false amount: 17	
[2/19/18 01:34PM]	Player dropping item: 563, amount: 17	
[2/19/18 01:35PM]	Player picking up item: [ItemDefinition(6194)] - Name: Malediction Shard 3; equipment slot: 3; value: 0; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 01:35PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 120000	
[2/19/18 01:36PM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 01:36PM]	Player picking up item: [ItemDefinition(441)] - Name: Iron ore; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 60	
[2/19/18 01:36PM]	Player picking up item: [ItemDefinition(556)] - Name: Air rune; equipment slot: 3; value: 90; stackable ? true; noted ? false; 2h ? false amount: 1923	
[2/19/18 01:36PM]	Player picking up item: [ItemDefinition(556)] - Name: Air rune; equipment slot: 3; value: 90; stackable ? true; noted ? false; 2h ? false amount: 1907	
[2/19/18 01:36PM]	Player picking up item: [ItemDefinition(554)] - Name: Fire rune; equipment slot: 3; value: 180; stackable ? true; noted ? false; 2h ? false amount: 250	
[2/19/18 01:36PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 60000	
[2/19/18 01:36PM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 01:36PM]	Player picking up item: [ItemDefinition(565)] - Name: Blood rune; equipment slot: 3; value: 1688; stackable ? true; noted ? false; 2h ? false amount: 100	
[2/19/18 01:37PM]	Player picking up item: [ItemDefinition(1201)] - Name: Rune kiteshield; equipment slot: 5; value: 50000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 01:37PM]	Player picking up item: [ItemDefinition(886)] - Name: Steel arrow; equipment slot: 13; value: 41; stackable ? true; noted ? false; 2h ? false amount: 120	
[2/19/18 01:37PM]	Player dropping item: 886, amount: 120	
[2/19/18 01:37PM]	Player dropping item: 1201, amount: 1	
[2/19/18 01:37PM]	Player picking up item: [ItemDefinition(1516)] - Name: Yew logs; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 50	
[2/19/18 01:37PM]	Player picking up item: [ItemDefinition(1215)] - Name: Dragon dagger; equipment slot: 3; value: 18000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 01:38PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 60000	
[2/19/18 01:38PM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 01:38PM]	Player picking up item: [ItemDefinition(560)] - Name: Death rune; equipment slot: 3; value: 229; stackable ? true; noted ? false; 2h ? false amount: 11	
[2/19/18 01:38PM]	Player dropping item: 560, amount: 11	
[2/19/18 01:38PM]	Player dropping item: 229, amount: 1	
[2/19/18 01:39PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 180000	
[2/19/18 01:39PM]	Player picking up item: [ItemDefinition(556)] - Name: Air rune; equipment slot: 3; value: 90; stackable ? true; noted ? false; 2h ? false amount: 2010	
[2/19/18 01:39PM]	Player picking up item: [ItemDefinition(560)] - Name: Death rune; equipment slot: 3; value: 229; stackable ? true; noted ? false; 2h ? false amount: 11	
[2/19/18 01:39PM]	Player dropping item: 560, amount: 11	
[2/19/18 01:40PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 120000	
[2/19/18 01:41PM]	Player picking up item: [ItemDefinition(1516)] - Name: Yew logs; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 50	
[2/19/18 01:41PM]	Player picking up item: [ItemDefinition(1617)] - Name: Uncut diamond; equipment slot: 3; value: 7200; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 01:41PM]	Player dropping item: 1617, amount: 1	
[2/19/18 01:41PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 60000	
[2/19/18 01:42PM]	Player picking up item: [ItemDefinition(443)] - Name: Silver ore; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 50	
[2/19/18 01:42PM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 01:43PM]	Player picking up item: [ItemDefinition(1516)] - Name: Yew logs; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 50	
[2/19/18 01:43PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 180000	
[2/19/18 01:44PM]	Player dropping item: 229, amount: 1	
[2/19/18 01:44PM]	Player picking up item: [ItemDefinition(443)] - Name: Silver ore; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 50	
[2/19/18 01:44PM]	Player picking up item: [ItemDefinition(385)] - Name: Shark; equipment slot: 3; value: 5000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 01:44PM]	Player picking up item: [ItemDefinition(15272)] - Name: Rocktail; equipment slot: 3; value: 15000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 01:45PM]	Player picking up item: [ItemDefinition(385)] - Name: Shark; equipment slot: 3; value: 5000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 01:45PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 240000	
[2/19/18 01:45PM]	Player picking up item: [ItemDefinition(892)] - Name: Rune arrow; equipment slot: 13; value: 1100; stackable ? true; noted ? false; 2h ? false amount: 68	
[2/19/18 01:45PM]	Player picking up item: [ItemDefinition(892)] - Name: Rune arrow; equipment slot: 13; value: 1100; stackable ? true; noted ? false; 2h ? false amount: 58	
[2/19/18 01:46PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 120000	
[2/19/18 01:46PM]	Player picking up item: [ItemDefinition(987)] - Name: Loop half of a key; equipment slot: 3; value: 12900; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 01:47PM]	Player dropping item: 229, amount: 1	
[2/19/18 01:47PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 180000	
[2/19/18 01:47PM]	Player picking up item: [ItemDefinition(25)] - Name: Red vine worm; equipment slot: 3; value: 14200; stackable ? true; noted ? false; 2h ? false amount: 4	
[2/19/18 01:47PM]	Player dropping item: 25, amount: 4	
[2/19/18 01:47PM]	Player picking up item: [ItemDefinition(561)] - Name: Nature rune; equipment slot: 3; value: 420; stackable ? true; noted ? false; 2h ? false amount: 15	
[2/19/18 01:47PM]	Player dropping item: 561, amount: 15	
[2/19/18 02:02PM]	Login from host 88.91.253.131	
[2/19/18 02:02PM]	Sam used command ::donate | Player rights = SILVER_MEMBER	
[2/19/18 02:03PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 120000	
[2/19/18 02:04PM]	Player picking up item: [ItemDefinition(1516)] - Name: Yew logs; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 50	
[2/19/18 02:04PM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 02:04PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 120000	
[2/19/18 02:04PM]	Player picking up item: [ItemDefinition(15272)] - Name: Rocktail; equipment slot: 3; value: 15000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 02:05PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 180000	
[2/19/18 02:05PM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 02:06PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 240000	
[2/19/18 02:06PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 120000	
[2/19/18 02:07PM]	Player dropping item: 229, amount: 1	
[2/19/18 02:07PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 120000	
[2/19/18 02:08PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 120000	
[2/19/18 02:09PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 120000	
[2/19/18 02:10PM]	Player picking up item: [ItemDefinition(1516)] - Name: Yew logs; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 50	
[2/19/18 02:10PM]	Player picking up item: [ItemDefinition(1149)] - Name: Dragon med helm; equipment slot: 0; value: 72320; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 02:10PM]	Player dropping item: 229, amount: 1	
[2/19/18 02:11PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 120000	
[2/19/18 02:11PM]	Player picking up item: [ItemDefinition(15272)] - Name: Rocktail; equipment slot: 3; value: 15000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 02:12PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 240000	
[2/19/18 02:14PM]	Player picking up item: [ItemDefinition(2368)] - Name: Shield right half; equipment slot: 5; value: 117405; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 02:15PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 120000	
[2/19/18 02:15PM]	Player picking up item: [ItemDefinition(985)] - Name: Tooth half of a key; equipment slot: 3; value: 26200; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 02:15PM]	Player dropping item: 229, amount: 1	
[2/19/18 02:16PM]	Sam used command ::drop | Player rights = SILVER_MEMBER	
[2/19/18 02:17PM]	Sam used command ::drop | Player rights = SILVER_MEMBER	
[2/19/18 02:20PM]	Player picking up item: [ItemDefinition(1186)] - Name: Rune sq shield; equipment slot: 5; value: 12900; stackable ? true; noted ? true; 2h ? false amount: 10	
[2/19/18 02:20PM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 02:20PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 3000000	
[2/19/18 02:21PM]	Player dropping item: 229, amount: 1	
[2/19/18 02:21PM]	Player picking up item: [ItemDefinition(140)] - Name: Prayer potion (3); equipment slot: 3; value: 8544; stackable ? true; noted ? true; 2h ? false amount: 7	
[2/19/18 02:21PM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 02:21PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 3000000	
[2/19/18 02:21PM]	Player picking up item: [ItemDefinition(565)] - Name: Blood rune; equipment slot: 3; value: 1688; stackable ? true; noted ? false; 2h ? false amount: 700	
[2/19/18 02:22PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 120000	
[2/19/18 02:22PM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 02:26PM]	Player picking up item: [ItemDefinition(5955)] - Name: Antipoison++ (3); equipment slot: 3; value: 2195; stackable ? true; noted ? true; 2h ? false amount: 130	
[2/19/18 02:26PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 2000000	
[2/19/18 02:26PM]	Player picking up item: [ItemDefinition(202)] - Name: Grimy marrentill; equipment slot: 3; value: 3511; stackable ? true; noted ? true; 2h ? false amount: 12	
[2/19/18 02:26PM]	Player picking up item: [ItemDefinition(987)] - Name: Loop half of a key; equipment slot: 3; value: 12900; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 02:26PM]	Player picking up item: [ItemDefinition(560)] - Name: Death rune; equipment slot: 3; value: 229; stackable ? true; noted ? false; 2h ? false amount: 1110	
[2/19/18 02:27PM]	Player bought 2443 x 100 from shop	
[2/19/18 02:27PM]	Player bought 2437 x 100 from shop	
[2/19/18 02:28PM]	Player bought 2441 x 100 from shop	
[2/19/18 02:28PM]	Player bought 3025 x 100 from shop	
[2/19/18 02:28PM]	Player bought 392 x 1000 from shop	
[2/19/18 02:36PM]	Player picking up item: [ItemDefinition(205)] - Name: Grimy harralander; equipment slot: 3; value: 12249; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 02:36PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 2500000	
[2/19/18 02:36PM]	Player dropping item: 205, amount: 1	
[2/19/18 02:37PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 2500000	
[2/19/18 02:37PM]	Player dropping item: 229, amount: 1	
